submission_id,age,ambiguous_response,itemName,category,answer,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type,competitor,sameCategory,otherCategory
322,60,NA,dutyFree-smokes,taciturn,We don't sell cigars.,NA,main,Graduated College,335871,1667372175003,1667371839132,other,English,24894,dutyFree,5,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
322,60,NA,kidsActivities-crafts,taciturn,No.,NA,main,Graduated College,335871,1667372175003,1667371839132,other,English,21389,kidsActivities,6,main,0.65875,0.6168750000000001,0.29125
322,60,1,electronics-laptop,other,"Just what ya see, pal.",NA,main,Graduated College,335871,1667372175003,1667371839132,other,English,23285,electronics,9,main,0.68,0.27375000000000005,0.21125
322,60,NA,bookingAgency-lowClassAccommodation,taciturn,Nope.,NA,main,Graduated College,335871,1667372175003,1667371839132,other,English,26577,bookingAgency,10,main,0.5255555555555556,0.683888888888889,0.09222222222222223
322,60,NA,friendsActivities-boardGames,taciturn,"I'm sorry, I haven't a Clue.",NA,main,Graduated College,335871,1667372175003,1667371839132,other,English,30203,friendsActivities,11,main,0.69,0.51,0.35857142857142854
325,31,NA,clothing-winter,taciturn,"No, sorry. 
",NA,main,Graduated College,328264,1667372243102,1667371914838,female,English,53153,clothing,2,main,0.609,0.629,0.1855
325,31,NA,electronics-console,taciturn,"No, sorry.",NA,main,Graduated College,328264,1667372243102,1667371914838,female,English,26395,electronics,3,main,0.446875,0.43937499999999996,0.3746875
325,31,NA,cafe-pizza,taciturn,"No, sorry.",NA,main,Graduated College,328264,1667372243102,1667371914838,female,English,18096,cafe,4,main,0.6307142857142857,0.3589285714285714,0.49964285714285717
325,31,NA,bar-tea,taciturn,"No, sorry.",NA,main,Graduated College,328264,1667372243102,1667371914838,female,English,17557,bar,5,main,0.5914285714285714,0.5557142857142858,0.2414285714285714
325,31,NA,touristInfo-clubbing,taciturn,"No, sorry.",NA,main,Graduated College,328264,1667372243102,1667371914838,female,English,25861,touristInfo,6,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
325,31,NA,dutyFree-sweets,competitor,No but we have gingerbread biscuits.,NA,main,Graduated College,328264,1667372243102,1667371914838,female,English,24063,dutyFree,8,main,0.7011111111111111,0.6200000000000001,0.4216666666666667
325,31,NA,bookingAgency-highClassAccommodation,taciturn,No sorry.,NA,main,Graduated College,328264,1667372243102,1667371914838,female,English,36916,bookingAgency,9,main,0.6166666666666667,0.6683333333333334,0.09666666666666668
325,31,NA,movie-western,taciturn,No we are not.,NA,main,Graduated College,328264,1667372243102,1667371914838,female,English,14669,movie,10,main,0.71,0.4760714285714286,0.3867857142857143
338,36,NA,bar-tea,taciturn,"Hi, no we don’t I’m afraid.",NA,main,Graduated College,372229,1667372451828,1667372079599,female,English,32019,bar,1,main,0.5914285714285714,0.5557142857142858,0.2414285714285714
338,36,NA,kidsActivities-sports,sameCategory,"No there isn’t sorry, we have dancing or acrobatics though, would you like to try those?",NA,main,Graduated College,372229,1667372451828,1667372079599,female,English,54090,kidsActivities,4,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
338,36,NA,petAdoption-hamster,sameCategory,"Hi, no we don’t sorry, but we do have gerbils and mice.",NA,main,Graduated College,372229,1667372451828,1667372079599,female,English,45212,petAdoption,5,main,0.7925,0.5428125,0.2003125
338,36,NA,electronics-console,competitor,"Sorry, we don’t at the moment. We have an Xbox?",NA,main,Graduated College,372229,1667372451828,1667372079599,female,English,34925,electronics,6,main,0.446875,0.43937499999999996,0.3746875
338,36,NA,clothing-winter,other,I’m afraid not sorry. We have various other warm items of clothing if you’d like to take a look?,NA,main,Graduated College,372229,1667372451828,1667372079599,female,English,46199,clothing,7,main,0.609,0.629,0.1855
338,36,NA,waterSport-muscle,competitor,We don’t have canoes worry but we do have kayaks.,NA,main,Graduated College,372229,1667372451828,1667372079599,female,English,20363,waterSport,9,main,0.71375,0.6059375,0.42000000000000004
338,36,NA,movie-western,other,No we aren’t sorry. Would you like to know what we are showing today?,NA,main,Graduated College,372229,1667372451828,1667372079599,female,English,27912,movie,10,main,0.71,0.4760714285714286,0.3867857142857143
338,36,NA,friendsActivities-videoEntertainment,sameCategory,No I don’t but I have PlayStation and Wii games!,NA,main,Graduated College,372229,1667372451828,1667372079599,female,English,27733,friendsActivities,11,main,0.4625,0.42291666666666666,0.2825
356,47,NA,movie-fantasy,other,"We are playing every type of movie except a fantasy movie, sorry",NA,main,Higher degree,362697,1667374578495,1667374215798,female,English,36615,movie,1,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
356,47,NA,disney-action,other,"Sorry kids, Superman isn’t here today but all your other favourite superheroes are",NA,main,Higher degree,362697,1667374578495,1667374215798,female,English,45399,disney,2,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
356,47,NA,zoo-xl,sameCategory,"Let’s go and see the giraffe first, they’re a lot closer",NA,main,Higher degree,362697,1667374578495,1667374215798,female,English,43811,zoo,4,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
356,47,NA,petAdoption-dogs,other,No we don’t but we have lots of other lovely animals needing a good home,NA,main,Higher degree,362697,1667374578495,1667374215798,female,English,35504,petAdoption,6,main,0.36727272727272725,0.5036363636363637,0.14954545454545454
356,47,NA,dutyFree-smokes,competitor,Sorry no only cigarettes,NA,main,Higher degree,362697,1667374578495,1667374215798,female,English,22965,dutyFree,7,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
356,47,NA,bookingAgency-lowClassAccommodation,taciturn,Sorry no,NA,main,Higher degree,362697,1667374578495,1667374215798,female,English,23309,bookingAgency,8,main,0.5255555555555556,0.683888888888889,0.09222222222222223
356,47,NA,touristInfo-childTheatre,taciturn,Sorry no,NA,main,Higher degree,362697,1667374578495,1667374215798,female,English,23054,touristInfo,9,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
356,47,NA,books-romance,competitor,We have a book of French love letters,NA,main,Higher degree,362697,1667374578495,1667374215798,female,English,25862,books,11,main,0.75,0.5518181818181819,0.22954545454545455
323,28,NA,zoo-reptiles,taciturn,"Sorry, there is no chameleon.",NA,main,Graduated College,415594,1667372193565,1667371777971,female,English,57001,zoo,1,main,0.8405882352941176,0.655,0.4797058823529412
323,28,NA,kidsActivities-sports,taciturn,"Sorry, there is no cheerleading class.",NA,main,Graduated College,415594,1667372193565,1667371777971,female,English,26220,kidsActivities,2,main,0.6115384615384616,0.5692307692307692,0.31346153846153846
323,28,NA,waterSport-muscle,taciturn,"Sorry, no.",NA,main,Graduated College,415594,1667372193565,1667371777971,female,English,61626,waterSport,4,main,0.71375,0.6059375,0.42000000000000004
323,28,NA,touristInfo-clubbing,competitor,"No, only a club event with hip hop music.",NA,main,Graduated College,415594,1667372193565,1667371777971,female,English,31985,touristInfo,5,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
323,28,NA,dutyFree-sweets,taciturn,"Sorry, no.",NA,main,Graduated College,415594,1667372193565,1667371777971,female,English,20749,dutyFree,6,main,0.7011111111111111,0.6200000000000001,0.4216666666666667
323,28,NA,friendsActivities-videoEntertainment,sameCategory,"No, only PlayStation and Wii.",NA,main,Graduated College,415594,1667372193565,1667371777971,female,English,26525,friendsActivities,7,main,0.4625,0.42291666666666666,0.2825
323,28,NA,books-fantasy,taciturn,"Sorry, we don't have any at the moment.",NA,main,Graduated College,415594,1667372193565,1667371777971,female,English,55419,books,10,main,0.6138461538461538,0.6207692307692307,0.36269230769230765
323,28,NA,disney-princess,taciturn,"Sorry, she's not here today.",NA,main,Graduated College,415594,1667372193565,1667371777971,female,English,41358,disney,11,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
324,22,NA,zoo-xl,other,I’m sorry but there aren’t any tigers at this zoo. Maybe we can go to another zoo one day that has one. There’s lots of other great animals here.,NA,main,Graduated College,357477,1667372203462,1667371845985,female,English,44354,zoo,1,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
324,22,NA,clothing-beach,taciturn,I’m sorry but we don’t have any of those at the moment.,NA,main,Graduated College,357477,1667372203462,1667371845985,female,English,25470,clothing,5,main,0.525625,0.5387500000000001,0.304375
324,22,NA,bookingAgency-lowClassAccommodation,competitor,"Hello, I’m sorry but there isn’t. We do have a place in the couch surfing place though which is the next closest.",NA,main,Graduated College,357477,1667372203462,1667371845985,female,English,67020,bookingAgency,6,main,0.5255555555555556,0.683888888888889,0.09222222222222223
324,22,NA,disney-action,other,"Sorry, not today, but there’s so many other great characters to see!",NA,main,Graduated College,357477,1667372203462,1667371845985,female,English,22163,disney,7,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
324,22,NA,touristInfo-childTheatre,competitor,"Sorry, there isn’t but we do have a circus show on today.",NA,main,Graduated College,357477,1667372203462,1667371845985,female,English,26521,touristInfo,8,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
324,22,NA,friendsActivities-boardGames,competitor,"No, sorry, but I have monopoly!",NA,main,Graduated College,357477,1667372203462,1667371845985,female,English,53169,friendsActivities,9,main,0.69,0.51,0.35857142857142854
324,22,NA,cafe-pie,competitor,"Sorry, we don’t, but we do have some raspberry pie!",NA,main,Graduated College,357477,1667372203462,1667371845985,female,English,21841,cafe,10,main,0.726,0.33099999999999996,0.22899999999999998
324,22,NA,books-romance,competitor,"Sorry, we don’t, but we have a book of French love letters!",NA,main,Graduated College,357477,1667372203462,1667371845985,female,English,23249,books,11,main,0.75,0.5518181818181819,0.22954545454545455
326,51,NA,books-romance,taciturn,No we do not have those,NA,main,Graduated High-school,403308,1667372254392,1667371851084,male,English,34721,books,1,main,0.75,0.5518181818181819,0.22954545454545455
326,51,NA,gym-yoga,taciturn,I am sorry we don't have Yoga classes.,NA,main,Graduated High-school,403308,1667372254392,1667371851084,male,English,28339,gymActivities,3,main,0.62,0.5859090909090909,0.2913636363636364
326,51,NA,clothing-beach,taciturn,No we don't have any Hawaiian shirts.,NA,main,Graduated High-school,403308,1667372254392,1667371851084,male,English,31023,clothing,5,main,0.525625,0.5387500000000001,0.304375
326,51,NA,petAdoption-dogs,taciturn,No we don't have any Dalmations,NA,main,Graduated High-school,403308,1667372254392,1667371851084,male,English,40391,petAdoption,7,main,0.36727272727272725,0.5036363636363637,0.14954545454545454
326,51,NA,electronics-laptop,competitor,No we only have a Macbook Air,NA,main,Graduated High-school,403308,1667372254392,1667371851084,male,English,21653,electronics,8,main,0.68,0.27375000000000005,0.21125
326,51,NA,cafe-pie,competitor,"No we don't, We do have a raspberry pie though.",NA,main,Graduated High-school,403308,1667372254392,1667371851084,male,English,28905,cafe,9,main,0.726,0.33099999999999996,0.22899999999999998
326,51,NA,touristInfo-childTheatre,competitor,No there isn't. There is a circus show that the children might enjoy.,NA,main,Graduated High-school,403308,1667372254392,1667371851084,male,English,48391,touristInfo,11,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
327,24,NA,clothing-beach,competitor,"No, we have other t shirts available",NA,main,Graduated College,375844,1667372264518,1667371888674,female,English,39916,clothing,1,main,0.525625,0.5387500000000001,0.304375
327,24,NA,kidsActivities-crafts,sameCategory,"Unfortunately not but we do have origami, sewing and watercolour painting if you would like to do and art based class",NA,main,Graduated College,375844,1667372264518,1667371888674,female,English,55981,kidsActivities,3,main,0.65875,0.6168750000000001,0.29125
327,24,NA,plants-green,other,"No, but you can have a look at what else I have if you like",NA,main,Graduated College,375844,1667372264518,1667371888674,female,English,43397,plants,4,main,0.5927777777777777,0.4822222222222222,0.4772222222222222
327,24,NA,furniture-indoors,competitor,We have a rocking chair,NA,main,Graduated College,375844,1667372264518,1667371888674,female,English,21576,furniture,6,main,0.502,0.40700000000000003,0.31700000000000006
327,24,1,movie-fantasy,sameCategory,"No, we have an adventure movie or musical that may be of interest",NA,main,Graduated College,375844,1667372264518,1667371888674,female,English,55011,movie,7,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
327,24,NA,bar-whiteWine,taciturn,No sorry,NA,main,Graduated College,375844,1667372264518,1667371888674,female,English,14899,bar,8,main,0.694375,0.343125,0.2796875
